Run_Name,Actual,Predicted,MSE,Confidence
2936,TCP +10,TCP +10,0.44473168,0.9999984749508805
2936,TCP +10,TCP +10,0.76539767,0.9999985237193418
2936,TCP +10,TCP +10,0.7557989,0.9999710057027361
2936,TCP +10,TCP +10,0.8747735,0.9999806345087903
2936,TCP +10,TCP +10,0.6877141,0.9999956307173283
2936,TCP +10,TCP +10,0.6504397,0.9999863919077984
2936,TCP +10,TCP +10,0.8279061,0.9999980655578877
2936,TCP +10,TCP +10,0.98953444,0.9999973693313755
2936,TCP +10,TCP +10,1.0416636,0.9999893349051887
2936,TCP +10,TCP +10,0.694582,0.9999417463487439
2936,TCP +10,TCP +10,0.65657836,0.9999979408545155
2936,TCP +10,TCP +10,0.6450423,0.9999979824082003
2936,TCP +10,TCP +10,0.5640617,0.9999993665374136
2936,TCP +10,TCP +10,0.60073763,0.9999992415423417
2936,TCP +10,TCP +10,0.60497844,0.9999996173320546
2936,TCP +10,TCP +10,0.48446903,0.999998208270817
2936,TCP +10,TCP +10,0.43207824,0.9999982066339971
2936,TCP +10,TCP +10,0.43544745,0.9999996589529871
2936,TCP +10,TCP +10,0.43137154,0.9999990823654487
2936,TCP +10,TCP +10,0.43117008,0.9999919334372376
2936,TCP +10,TCP +10,0.41401199,0.9999982419344876
2936,TCP +10,TCP +10,0.39945236,0.9999991614309689
2936,TCP +10,TCP +10,0.40816176,0.9999994636975743
2936,TCP +10,TCP +10,0.46426988,0.9999989021061261
2937,BCl3 +5,BCl3 +5,0.32635418,0.9999991097678629
2937,BCl3 +5,BCl3 +5,0.253566,0.9999995578306892
2937,BCl3 +5,BCl3 +5,0.22501402,0.9999997559433992
2937,BCl3 +5,BCl3 +5,0.61323875,0.999999475527052
2937,BCl3 +5,BCl3 +5,0.29786515,0.9999989337254859
2937,BCl3 +5,BCl3 +5,0.30013135,0.9999997954613066
2937,BCl3 +5,BCl3 +5,0.36704472,0.9999991419195202
2937,BCl3 +5,BCl3 +5,0.40242207,0.9999991292124213
2937,BCl3 +5,BCl3 +5,0.27372992,0.9999986649519463
2937,BCl3 +5,BCl3 +5,0.26756403,0.9999993388382037
2937,BCl3 +5,BCl3 +5,0.3754246,0.9999991953952058
2937,BCl3 +5,BCl3 +5,0.38391614,0.9999996816350442
2937,BCl3 +5,BCl3 +5,0.18870711,0.9999993534365045
2937,BCl3 +5,BCl3 +5,0.26354313,0.9999993123055873
2937,BCl3 +5,BCl3 +5,0.4176061,0.9999981404718867
2937,BCl3 +5,BCl3 +5,0.6466724,0.9999942172264388
2937,BCl3 +5,BCl3 +5,0.7297169,0.999983379151012
2937,BCl3 +5,BCl3 +5,0.6946564,0.999996482628109
2937,BCl3 +5,BCl3 +5,0.64705175,0.9999991407165422
2937,BCl3 +5,BCl3 +5,0.63906896,0.9999993428222564
2937,BCl3 +5,BCl3 +5,0.9098386,0.9999977020036513
2937,BCl3 +5,BCl3 +5,1.0246435,0.9999898499363528
2937,BCl3 +5,BCl3 +5,0.91646653,0.999997574336236
2937,BCl3 +5,BCl3 +5,0.7500268,0.999981456440913
2937,BCl3 +5,BCl3 +5,0.46609262,0.9999963193944088
2937,BCl3 +5,BCl3 +5,0.40623152,0.9999994295236979
2937,BCl3 +5,BCl3 +5,0.5462746,0.999998497319106
2937,BCl3 +5,BCl3 +5,0.53975844,0.9999984661790005
2937,BCl3 +5,BCl3 +5,0.4202887,0.9999993057108623
2937,BCl3 +5,BCl3 +5,0.41048118,0.9999984569568179
2937,BCl3 +5,BCl3 +5,0.5508791,0.9999897939357202
2937,BCl3 +5,BCl3 +5,0.5004264,0.9999996250000663
2937,BCl3 +5,BCl3 +5,0.5094434,0.9999996125271906
2937,BCl3 +5,BCl3 +5,0.4919677,0.999999525667875
2937,BCl3 +5,BCl3 +5,0.50549483,0.999998747118861
2937,BCl3 +5,BCl3 +5,0.5223337,0.9999987243328852
2937,BCl3 +5,BCl3 +5,0.5530937,0.9999987447848654
2937,BCl3 +5,BCl3 +5,0.5964873,0.9999990099986964
2938,Pr -2,Pr -2,0.34315494,0.9999951697915294
2938,Pr -2,Pr -2,0.42173913,0.9999977050497116
2938,Pr -2,Pr -2,0.4307273,0.9999989681856839
2938,Pr -2,Pr -2,0.38317123,0.9999996492098862
2938,Pr -2,Pr -2,0.5648674,0.9999993346702608
2938,Pr -2,Pr -2,0.394208,0.9999972023029099
2938,Pr -2,Pr -2,0.5855518,0.9999978451633494
2938,Pr -2,Pr -2,0.49856308,0.9999988441198251
2938,Pr -2,Pr -2,0.4053031,0.9999992079662405
2938,Pr -2,Pr -2,0.39699534,0.9999997162727844
2938,Pr -2,Pr -2,0.3791607,0.9999990068274714
2938,Pr -2,Pr -2,0.3957124,0.9999974934572566
2938,Pr -2,Pr -2,0.38104415,0.9999995962192109
2938,Pr -2,Pr -2,0.2831852,0.9999987752704584
2938,Pr -2,Pr -2,0.45557463,0.9999981698957892
2938,Pr -2,Pr -2,0.6462365,0.9999962056050585
2938,Pr -2,Pr -2,0.98151,0.9999984906909901
2938,Pr -2,Pr -2,1.1091739,0.9999991687730648
2938,Pr -2,Pr -2,0.90450096,0.9999976242724028
2938,Pr -2,Pr -2,0.7564286,0.9999987247810428
2938,Pr -2,Pr -2,0.78828347,0.9999992092618177
2938,Pr -2,Pr -2,0.9088641,0.9999966492134179
2938,Pr -2,Pr -2,1.0230439,0.9999970821437392
2938,Pr -2,Pr -2,0.9666283,0.9999981400862115
2938,Pr -2,Pr -2,0.85708183,0.9999993570682036
2938,Pr -2,Pr -2,0.71471375,0.9999982199591613
2938,Pr -2,Pr -2,0.69486165,0.9999988399300384
2938,Pr -2,Pr -2,0.7117126,0.9999939672573528
2938,Pr -2,Pr -2,0.7905287,0.999999244727189
2938,Pr -2,Pr -2,0.617415,0.999999088382281
2938,Pr -2,Pr -2,0.79280746,0.9999997230135264
2938,Pr -2,Pr -2,0.64419913,0.9999984839050994
2938,Pr -2,Pr -2,0.33395386,0.9999984797146559
2938,Pr -2,Pr -2,0.44377032,0.9999986198834689
2938,Pr -2,Pr -2,0.46656284,0.9999991105382677
2938,Pr -2,Pr -2,0.43442875,0.9999984407558226
2938,Pr -2,Pr -2,0.4708667,0.9999973878862556
2938,Pr -2,Pr -2,0.45703682,0.9999881170904725
2939,Cl2 -5,Cl2 -5,0.2522717,0.9999940671569557
2939,Cl2 -5,Cl2 -5,0.26995856,0.9999793021977846
2939,Cl2 -5,Cl2 -5,0.3188402,0.9999994602480042
2939,Cl2 -5,Cl2 -5,0.28026977,0.9999943494231224
2939,Cl2 -5,Cl2 -5,0.36594427,0.9999996122226642
2939,Cl2 -5,Cl2 -5,0.27722642,0.9999979723852951
2939,Cl2 -5,Cl2 -5,0.2923752,0.9999966140051788
2939,Cl2 -5,Cl2 -5,0.30863568,0.99999380463547
2939,Cl2 -5,Cl2 -5,0.3118433,0.9999996162858622
2939,Cl2 -5,Cl2 -5,0.31242603,0.9999996339291616
2939,Cl2 -5,Cl2 -5,0.3410097,0.9999496656795775
2939,Cl2 -5,Cl2 -5,0.2963462,0.9999989832346705
2939,Cl2 -5,Cl2 -5,0.20746008,0.9999995029024322
2939,Cl2 -5,Cl2 -5,0.25959557,0.9999995427036465
2939,Cl2 -5,Cl2 -5,0.4402476,0.999998373637517
2939,Cl2 -5,Cl2 -5,0.5174219,0.9999925702152641
2939,Cl2 -5,Cl2 -5,0.7559497,0.9999945709059551
2939,Cl2 -5,Cl2 -5,0.7195135,0.9999854276756619
2939,Cl2 -5,Cl2 -5,0.7164909,0.9999948732984973
2939,Cl2 -5,Cl2 -5,0.6268387,0.9999968905550884
2939,Cl2 -5,Cl2 -5,0.7816619,0.9999933827320371
2939,Cl2 -5,Cl2 -5,1.0156932,0.9999584567310155
2939,Cl2 -5,Cl2 -5,0.9381255,0.9999917163143384
2939,Cl2 -5,Cl2 -5,0.85938126,0.99992219086996
2939,Cl2 -5,Cl2 -5,0.46667436,0.9999978654411794
2939,Cl2 -5,Cl2 -5,0.5059964,0.9999985196967193
2939,Cl2 -5,Cl2 -5,0.44160697,0.9999985502983131
2939,Cl2 -5,Cl2 -5,0.4064799,0.999999371451083
2939,Cl2 -5,Cl2 -5,0.525738,0.9999992541182358
2939,Cl2 -5,Cl2 -5,0.43551195,0.999999513401527
2939,Cl2 -5,Cl2 -5,0.44789848,0.9999988976166807
2939,Cl2 -5,Cl2 -5,0.2629645,0.999998642772729
2939,Cl2 -5,Cl2 -5,0.5207326,0.9999993501449886
2939,Cl2 -5,Cl2 -5,0.49412268,0.9999991173458457
2939,Cl2 -5,Cl2 -5,0.5053943,0.9999990951049552
2939,Cl2 -5,Cl2 -5,0.51231056,0.9999992814466666
2939,Cl2 -5,Cl2 -5,0.5337999,0.9999993630329216
2939,Cl2 -5,Cl2 -5,0.5401869,0.9999950357142162
2940,He Chuck,He Chuck,0.25135222,0.9999996944957507
2940,He Chuck,He Chuck,0.2497942,0.9999982038631408
2940,He Chuck,He Chuck,0.30012536,0.999996523075485
2940,He Chuck,He Chuck,0.26816657,0.9999993440964113
2940,He Chuck,He Chuck,0.3186348,0.9999994910104687
2940,He Chuck,He Chuck,0.28329846,0.9999979280357785
2940,He Chuck,He Chuck,0.3154995,0.9999995246802572
2940,He Chuck,He Chuck,0.318891,0.999998937554678
2940,He Chuck,He Chuck,0.34378895,0.9999713726773245
2940,He Chuck,He Chuck,0.2651932,0.9999996524253993
2940,He Chuck,He Chuck,0.2715463,0.9999992301691523
2940,He Chuck,He Chuck,0.30506456,0.9999994828246314
2940,He Chuck,He Chuck,0.18211502,0.9999979388525368
2940,He Chuck,He Chuck,0.29293555,0.9999990218997395
2940,He Chuck,He Chuck,0.3247978,0.9999974875294548
2940,He Chuck,He Chuck,0.4828568,0.9999982570183643
2940,He Chuck,He Chuck,0.87453645,0.9999888058874498
2940,He Chuck,He Chuck,0.6149324,0.9999991347678338
2940,He Chuck,He Chuck,0.50732493,0.9999962748286733
2940,He Chuck,He Chuck,0.61493754,0.9999952368488024
2940,He Chuck,He Chuck,0.76338476,0.9999941388835644
2940,He Chuck,He Chuck,0.89260566,0.9999988068081975
2940,He Chuck,He Chuck,0.8722212,0.999995218023818
2940,He Chuck,He Chuck,1.1174287,0.9999948211775829
2940,He Chuck,He Chuck,0.4974137,0.9999992827367419
2940,He Chuck,He Chuck,0.5233786,0.9999977254949413
2940,He Chuck,He Chuck,0.4393069,0.9999993014216999
2940,He Chuck,He Chuck,0.44226223,0.999998837522911
2940,He Chuck,He Chuck,0.4479987,0.9999988015257145
2940,He Chuck,He Chuck,0.5033749,0.9999978465730309
2940,He Chuck,He Chuck,0.29080388,0.9999991128392437
2940,He Chuck,He Chuck,0.4469476,0.9999984907603597
2940,He Chuck,He Chuck,0.43718794,0.999991626336753
2940,He Chuck,He Chuck,0.41755232,0.9999988501664231
2940,He Chuck,He Chuck,0.42683956,0.9999980369405965
2940,He Chuck,He Chuck,0.43275487,0.9999992344143737
2940,He Chuck,He Chuck,0.42162177,0.9999984338137959
2940,He Chuck,He Chuck,0.45646843,0.9999973756480655
2941,Normal,He Chuck,0.23659533,0.9935582672669743
2941,Normal,He Chuck,0.27778122,0.9971470987004992
2941,Normal,He Chuck,0.33922037,0.9837423276559463
2941,Normal,He Chuck,0.29266834,0.9872481786731322
2941,Normal,Normal,0.38129854,0.8164099366826473
2941,Normal,He Chuck,0.31181192,0.9954982475040686
2941,Normal,He Chuck,0.3145906,0.9761787328424283
2941,Normal,He Chuck,0.30826288,0.5863755239870457
2941,Normal,He Chuck,0.30586186,0.9992595361845881
2941,Normal,He Chuck,0.28254947,0.9993858360397405
2941,Normal,He Chuck,0.30734172,0.9916949169211349
2941,Normal,He Chuck,0.25718084,0.9906724459673643
2941,Normal,He Chuck,0.23404461,0.9990130863630744
2941,Normal,He Chuck,0.37473008,0.9921926910967223
2941,Normal,He Chuck,0.5599391,0.9851693696144815
2941,Normal,He Chuck,0.7613116,0.9982210663516473
2941,Normal,He Chuck,0.689701,0.9928228819260638
2941,Normal,He Chuck,0.76505685,0.9970427955217754
2941,Normal,He Chuck,0.59757584,0.8581548769834498
2941,Normal,He Chuck,0.7138165,0.9666592339594523
2941,Normal,He Chuck,0.74813056,0.7193240647527922
2941,Normal,He Chuck,0.83917546,0.9039235677821124
2941,Normal,He Chuck,0.8410427,0.49274223070541223
2941,Normal,Normal,0.5634373,0.5195015243980042
2941,Normal,He Chuck,0.5013595,0.9610686023236601
2941,Normal,He Chuck,0.470978,0.9776456981466789
2941,Normal,He Chuck,0.5043047,0.9944261662665386
2941,Normal,He Chuck,0.4799765,0.901468628665604
2941,Normal,He Chuck,0.5105635,0.972150797625594
2941,Normal,He Chuck,0.3429164,0.5796932264924982
2941,Normal,He Chuck,0.4101458,0.6255365036080388
2941,Normal,He Chuck,0.40798983,0.8507747204900431
2941,Normal,He Chuck,0.41870573,0.3751778211213872
2941,Normal,TCP +10,0.42408973,0.7274331489332349
2941,Normal,He Chuck,0.45031178,0.8144054394213782
2941,Normal,He Chuck,0.4416526,0.6806699444120272
2941,Normal,TCP +10,0.41052634,0.6386725850467511
2941,Normal,Pr -2,0.41312507,0.32271014126266984
2942,Normal,He Chuck,0.24597338,0.6272267070653098
2942,Normal,He Chuck,0.33847064,0.9997588567133029
2942,Normal,He Chuck,0.2321609,0.987925241289783
2942,Normal,He Chuck,0.28521463,0.993097916821139
2942,Normal,He Chuck,0.25989288,0.5489028362114212
2942,Normal,He Chuck,0.29174367,0.9783310687712783
2942,Normal,He Chuck,0.30590513,0.9983382033399957
2942,Normal,He Chuck,0.36272907,0.9837132571788515
2942,Normal,He Chuck,0.2992433,0.9932471648046699
2942,Normal,He Chuck,0.31201375,0.9916186623485319
2942,Normal,He Chuck,0.41411632,0.9993353545646977
2942,Normal,He Chuck,0.24238566,0.9977189732065632
2942,Normal,He Chuck,0.35471532,0.9919712728710353
2942,Normal,He Chuck,0.35006887,0.976239784884283
2942,Normal,He Chuck,0.45666087,0.5364824676989284
2942,Normal,He Chuck,0.6724134,0.9910660173455631
2942,Normal,He Chuck,0.78493345,0.999952722177913
2942,Normal,He Chuck,0.6230043,0.9451056317541544
2942,Normal,He Chuck,0.5159682,0.997688195471617
2942,Normal,He Chuck,0.5870268,0.984597967729982
2942,Normal,Normal,0.7205593,0.982437651152892
2942,Normal,Normal,0.8480736,0.7551785133294491
2942,Normal,Normal,0.7923697,0.987416825559047
2942,Normal,He Chuck,0.7104038,0.9874563842231944
2942,Normal,He Chuck,0.51042104,0.6364914315894636
2942,Normal,He Chuck,0.44316778,0.9393145345044863
2942,Normal,He Chuck,0.48833585,0.9261252903583095
2942,Normal,He Chuck,0.48675984,0.960686461264308
2942,Normal,He Chuck,0.56433916,0.9742957481822802
2942,Normal,Normal,0.37376705,0.6638150838460326
2942,Normal,He Chuck,0.4301549,0.7770827199727629
2942,Normal,He Chuck,0.42145124,0.8333734345087133
2942,Normal,He Chuck,0.4286718,0.8454377642782317
2942,Normal,He Chuck,0.42508695,0.7449934517512719
2942,Normal,TCP +10,0.40788454,0.7093474591562654
2942,Normal,He Chuck,0.39307,0.6841775605311456
2942,Normal,He Chuck,0.39625025,0.7242986005404679
2942,Normal,He Chuck,0.44853204,0.5739166120809169
2943,Normal,He Chuck,0.29138187,0.819258454825752
2943,Normal,He Chuck,0.30636534,0.9912915556532278
2943,Normal,He Chuck,0.4820294,0.9398175236775075
2943,Normal,He Chuck,0.3916532,0.5571888711956038
2943,Normal,He Chuck,0.28864762,0.9756414239561805
2943,Normal,He Chuck,0.37405437,0.9722000118672499
2943,Normal,He Chuck,0.27754876,0.9835802218414486
2943,Normal,He Chuck,0.3086386,0.9948056056857079
2943,Normal,He Chuck,0.3545124,0.9365169583739154
2943,Normal,He Chuck,0.33345017,0.9447936090476503
2943,Normal,He Chuck,0.3297132,0.9801201180942228
2943,Normal,Normal,0.2922091,0.7565004265207783
2943,Normal,Normal,0.32282603,0.7947257761093294
2943,Normal,Normal,0.45546052,0.32969598985100873
2943,Normal,He Chuck,0.5325369,0.948091680865845
2943,Normal,He Chuck,0.6775067,0.9870056887324341
2943,Normal,He Chuck,0.73637426,0.9980864060003862
2943,Normal,He Chuck,0.7608285,0.9968684664767784
2943,Normal,He Chuck,0.720023,0.9824941592562796
2943,Normal,He Chuck,0.6995974,0.9869325476370521
2943,Normal,He Chuck,0.8299955,0.9924488950042599
2943,Normal,He Chuck,1.0081997,0.9901635276407921
2943,Normal,He Chuck,0.9705717,0.981497608920126
2943,Normal,He Chuck,0.80838203,0.9408670879342269
2943,Normal,He Chuck,0.6087796,0.7809261164694525
2943,Normal,He Chuck,0.5172805,0.760517169089427
2943,Normal,He Chuck,0.5426824,0.8978459554463678
2943,Normal,He Chuck,0.6097517,0.9422344874451485
2943,Normal,He Chuck,0.54801387,0.9720228413485842
2943,Normal,He Chuck,0.4429587,0.8786286741552964
2943,Normal,He Chuck,0.41896078,0.954758200640568
2943,Normal,He Chuck,0.42332974,0.45370526924961935
2943,Normal,Normal,0.38959605,0.4078705539485382
2943,Normal,He Chuck,0.39437312,0.38478396545403026
2943,Normal,He Chuck,0.41239697,0.4500206313893625
2943,Normal,He Chuck,0.4193193,0.40448519456790033
2943,Normal,He Chuck,0.40819314,0.6339063056322864
2943,Normal,He Chuck,0.48779303,0.6299765384018514
3101,Normal,BCl3 -5,0.51463467,0.9995645004838044
3101,Normal,BCl3 -5,0.5147309,0.9985529438620498
3101,Normal,BCl3 -5,0.5271281,0.9994769517156604
3101,Normal,BCl3 -5,0.59050363,0.9995752487745622
3101,Normal,BCl3 -5,0.62784225,0.9994476747079178
3101,Normal,BCl3 -5,0.5425628,0.9990048137648089
3101,Normal,BCl3 -5,0.5843037,0.9991439225075569
3101,Normal,BCl3 -5,0.6714855,0.999951112153701
3101,Normal,BCl3 -5,0.5679618,0.9994818866352686
3101,Normal,BCl3 -5,0.688877,0.9997637153303365
3101,Normal,BCl3 -5,0.6300974,0.9989733917218329
3101,Normal,BCl3 -5,0.56376964,0.9991363949837306
3101,Normal,BCl3 -5,0.5464492,0.9993728782844046
3101,Normal,Normal,0.5433204,0.9983269983627605
3101,Normal,BCl3 -5,0.45568022,0.9696209525407339
3101,Normal,Normal,0.82788247,0.9992584163015011
3101,Normal,UNKNOWN FAULT,1.0761347,0.9986489825382192
3101,Normal,UNKNOWN FAULT,0.9344279,0.9931660658053532
3101,Normal,Normal,0.86633354,0.9955298335699747
3101,Normal,Normal,0.7558515,0.9679771969217238
3101,Normal,BCl3 -5,0.984381,0.9800672695910088
3101,Normal,UNKNOWN FAULT,1.2423195,0.8618849723660436
3101,Normal,UNKNOWN FAULT,1.1070601,0.7793489646049251
3101,Normal,BCl3 -5,0.65961665,0.7405060742239628
3101,Normal,BCl3 -5,0.6206212,0.9857805400996213
3101,Normal,BCl3 -5,0.6588624,0.985859783592611
3101,Normal,Normal,0.5836532,0.9990566691067071
3101,Normal,BCl3 -5,0.6858797,0.9845288134064301
3101,Normal,BCl3 -5,0.7773884,0.9974792736790239
3101,Normal,BCl3 -5,0.6657005,0.9989782206304808
3101,Normal,BCl3 -5,0.6931989,0.999720673647965
3101,Normal,BCl3 -5,0.73579484,0.9975287935128891
3101,Normal,BCl3 -5,0.6484504,0.9957163609980444
3101,Normal,BCl3 -5,0.43075475,0.999951723444303
3101,Normal,BCl3 -5,0.43358618,0.9999046061104908
3101,Normal,BCl3 -5,0.42933038,0.9999186411340473
3101,Normal,BCl3 -5,0.43272966,0.9999339514686079
3101,Normal,BCl3 -5,0.45405498,0.9999017809190361
3102,Normal,BCl3 -5,0.37243956,0.9979131327412492
3102,Normal,BCl3 -5,0.5121955,0.9998987268334998
3102,Normal,BCl3 -5,0.49796963,0.9993225951773126
3102,Normal,BCl3 -5,0.58625877,0.9995501636906102
3102,Normal,BCl3 -5,0.47949302,0.999603134925534
3102,Normal,BCl3 -5,0.62354714,0.9984626028309939
3102,Normal,BCl3 -5,0.50252783,0.9994945132138998
3102,Normal,BCl3 -5,0.5628084,0.9991429441474776
3102,Normal,BCl3 -5,0.5575868,0.9980795251710861
3102,Normal,BCl3 -5,0.56221366,0.9968938637719428
3102,Normal,BCl3 -5,0.5696056,0.9990709997615044
3102,Normal,BCl3 -5,0.5052297,0.9992694830317972
3102,Normal,BCl3 -5,0.4751166,0.9995609836142088
3102,Normal,BCl3 -5,0.28628427,0.9977508699451002
3102,Normal,BCl3 -5,0.52935714,0.9774488007434557
3102,Normal,BCl3 -5,0.6397548,0.8659071080180091
3102,Normal,BCl3 -5,0.75911796,0.9792439486537476
3102,Normal,BCl3 -5,0.83389306,0.8733389527481393
3102,Normal,UNKNOWN FAULT,0.90438604,0.5653085304019679
3102,Normal,BCl3 -5,0.7028334,0.9514996244473058
3102,Normal,BCl3 -5,1.2564799,0.8903371210475525
3102,Normal,BCl3 -5,1.1425223,0.9699708608341482
3102,Normal,UNKNOWN FAULT,1.0482556,0.8631941378474869
3102,Normal,BCl3 -5,0.83067036,0.9497972137786882
3102,Normal,BCl3 -5,0.64226115,0.985999757295067
3102,Normal,BCl3 -5,0.6106361,0.9998224794644831
3102,Normal,BCl3 -5,0.67444617,0.9980543262569076
3102,Normal,BCl3 -5,0.67954487,0.9985733929266862
3102,Normal,BCl3 -5,0.6753348,0.9995154986281677
3102,Normal,BCl3 -5,0.683012,0.99951274017762
3102,Normal,BCl3 -5,0.68839455,0.9984784366561397
3102,Normal,BCl3 -5,0.56977165,0.9989722418824565
3102,Normal,BCl3 -5,0.36272252,0.9999298766936275
3102,Normal,BCl3 -5,0.4121758,0.9991867280979458
3102,Normal,BCl3 -5,0.41442856,0.9999808374096731
3102,Normal,BCl3 -5,0.40780532,0.9999147151511419
3102,Normal,BCl3 -5,0.41315356,0.999919911190854
3102,Normal,BCl3 -5,0.45409095,0.9999658015930547
3103,Normal,Cl2 +5,0.39805034,0.9998592215356344
3103,Normal,Cl2 +5,0.48512635,0.997536791518236
3103,Normal,Cl2 +5,0.58570725,0.995918936417431
3103,Normal,Cl2 +5,0.5760696,0.9985527711520114
3103,Normal,Cl2 +5,0.53828925,0.9980738747127025
3103,Normal,Cl2 +5,0.56935114,0.9890889471422657
3103,Normal,Cl2 +5,0.590403,0.9853274752954182
3103,Normal,Cl2 +5,0.65941447,0.9408083933424757
3103,Normal,Cl2 +5,0.6643734,0.9945326873562405
3103,Normal,Cl2 +5,0.5582649,0.9981649457409528
3103,Normal,Cl2 +5,0.51504713,0.9675068349253924
3103,Normal,Cl2 +5,0.545306,0.9891113451164368
3103,Normal,Cl2 +5,0.54302055,0.9928242964815561
3103,Normal,Cl2 +5,0.37486547,0.9721222577244458
3103,Normal,Cl2 +5,0.56985146,0.9911708186202197
3103,Normal,Cl2 +5,0.7275026,0.9804997953726987
3103,Normal,Cl2 +5,0.94948363,0.7698774244791919
3103,Normal,Cl2 +5,0.81374246,0.8569265972433353
3103,Normal,Cl2 +5,0.8912718,0.9040496042004245
3103,Normal,Cl2 +5,0.6806553,0.9972387516829739
3103,Normal,Cl2 +5,1.1641855,0.9965772012140388
3103,Normal,Cl2 +5,1.3044696,0.9799840695394121
3103,Normal,Cl2 +5,1.0193746,0.9967704031575644
3103,Normal,Cl2 +5,0.60024613,0.994431497878087
3103,Normal,Cl2 +5,0.68224066,0.9911523154769143
3103,Normal,UNKNOWN FAULT,1.1127238,0.9990125426911746
3103,Normal,Normal,0.6372801,0.9994278464652293
3103,Normal,Cl2 +5,0.7601935,0.9700134187503039
3103,Normal,Cl2 +5,0.5995571,0.9994606392888227
3103,Normal,Cl2 +5,0.62238014,0.9962439558745783
3103,Normal,Cl2 +5,0.5967189,0.9965729792308454
3103,Normal,Cl2 +5,0.74321073,0.9929982284577162
3103,Normal,Cl2 +5,0.40500748,0.9997997978279217
3103,Normal,Cl2 +5,0.4123868,0.9969977191235008
3103,Normal,Cl2 +5,0.3838517,0.999797470692579
3103,Normal,Cl2 +5,0.3884464,0.9992474193388355
3103,Normal,Cl2 +5,0.38991147,0.9980518866652283
3103,Normal,Cl2 +5,0.4278681,0.9995985033795378
3104,Normal,Cl2 +5,0.4175164,0.9871683284675661
3104,Normal,Cl2 +5,0.45950174,0.9864653286490076
3104,Normal,Cl2 +5,0.56108594,0.979265025069406
3104,Normal,Cl2 +5,0.5973587,0.99461376033847
3104,Normal,Cl2 +5,0.5916206,0.9807282770743609
3104,Normal,Cl2 +5,0.5662777,0.9934899899520281
3104,Normal,Cl2 +5,0.5354464,0.9867017909956077
3104,Normal,Cl2 +5,0.6686322,0.9853114060800672
3104,Normal,Cl2 +5,0.6106217,0.9935976309985636
3104,Normal,Cl2 +5,0.58057314,0.9730595002645687
3104,Normal,Cl2 +5,0.5240454,0.9469110243527946
3104,Normal,Cl2 +5,0.5872436,0.9982757052387227
3104,Normal,Cl2 +5,0.45730194,0.9981009258252583
3104,Normal,Cl2 +5,0.28845996,0.990174472843423
3104,Normal,Cl2 +5,0.4612061,0.9735843995329082
3104,Normal,Cl2 +5,0.71266,0.9657896922861494
3104,Normal,Cl2 +5,0.93224186,0.9920452182072269
3104,Normal,Cl2 +5,0.86802924,0.8317005407250522
3104,Normal,Cl2 +5,0.71719974,0.9991177156146231
3104,Normal,Cl2 +5,0.6170969,0.9992141617015172
3104,Normal,Cl2 +5,0.9424311,0.9908362915332205
3104,Normal,Cl2 +5,1.1414142,0.9932328073477404
3104,Normal,Cl2 +5,0.91913635,0.9991432688107962
3104,Normal,Cl2 +5,0.7456812,0.9893061110550088
3104,Normal,Cl2 +5,0.609027,0.9840318377415304
3104,Normal,Cl2 +5,0.62575054,0.9984320662684193
3104,Normal,Cl2 +5,0.5927277,0.9996941313168909
3104,Normal,Cl2 +5,0.6136745,0.9852217244150936
3104,Normal,Cl2 +5,0.6052531,0.9979802196900281
3104,Normal,Cl2 +5,0.7286498,0.9992643542342852
3104,Normal,Cl2 +5,0.62239003,0.9900526805115641
3104,Normal,Cl2 +5,0.30034348,0.9971228410130664
3104,Normal,Cl2 +5,0.40591276,0.9992386862521789
3104,Normal,Cl2 +5,0.40469402,0.999506656777594
3104,Normal,Cl2 +5,0.3944837,0.9669653496701234
3104,Normal,Cl2 +5,0.40590835,0.9691728503880639
3104,Normal,Cl2 +5,0.38707104,0.9976607941736083
3104,Normal,Cl2 +5,0.46333158,0.9998151957832335
3105,Normal,Cl2 +5,0.39406562,0.9961569011847947
3105,Normal,Cl2 +5,0.47634795,0.7939492609585295
3105,Normal,Cl2 +5,0.50308776,0.9871339234321853
3105,Normal,Cl2 +5,0.5791595,0.7718284124599162
3105,Normal,Cl2 +5,0.5011133,0.9994569475692147
3105,Normal,Cl2 +5,0.59127474,0.9851990819389833
3105,Normal,Cl2 +5,0.56786823,0.994721508143915
3105,Normal,Cl2 +5,0.5627008,0.9980371973082167
3105,Normal,Cl2 +5,0.5952503,0.9971636611527688
3105,Normal,Cl2 +5,0.6329542,0.9967298423403427
3105,Normal,Cl2 +5,0.54360664,0.998713562684563
3105,Normal,Cl2 +5,0.5824234,0.9981350057287768
3105,Normal,Cl2 +5,0.467418,0.9363691026986073
3105,Normal,Cl2 +5,0.38821867,0.9869330200346915
3105,Normal,Cl2 +5,0.59901345,0.9809864957912937
3105,Normal,Cl2 +5,0.7844243,0.9355422171609584
3105,Normal,Cl2 +5,0.93445957,0.9360363437170326
3105,Normal,Cl2 +5,0.6848846,0.9887702468061462
3105,Normal,Cl2 +5,0.62979686,0.9783216900211533
3105,Normal,Cl2 +5,0.66814715,0.9677886192142353
3105,Normal,Cl2 +5,1.0061278,0.9925979116263605
3105,Normal,Cl2 +5,1.1837685,0.9803845549013703
3105,Normal,Cl2 +5,0.81522334,0.9974707973124369
3105,Normal,Cl2 +5,0.6596627,0.9897375745482155
